"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000024906",2355.28212766985,0.0673789645937894,0.0300696467983248,0,1,1
"ENSMUSG00000056201",38596.3010138514,1.02762703046472,0.00760347100900856,3.6334761363576,0.000279628320121378,0.0019710331040819
"ENSMUSG00000056185",40.7812851285518,-0.468645372821453,0.236407754245009,0,1,1
"ENSMUSG00000049562",1491.10041589312,0.0940478471704959,0.0377604752871447,0,1,1
"ENSMUSG00000024925",3715.13383602601,0.550151966970177,0.0238973626097532,0,1,1
"ENSMUSG00000024921",4019.72623470235,-0.961999498351267,0.0252625805121035,0,1,1
"ENSMUSG00000118331",31.1075185996163,2.34046990489748,0.324707857786748,4.12823364988546,3.6556055925283e-05,0.000273925659669928
"ENSMUSG00000024926",2886.6853387014,-0.0835576413467325,0.0273308738300267,0,1,1
"ENSMUSG00000024927",13002.9455568452,-0.346670000479529,0.0131007257722343,0,1,1
"ENSMUSG00000024924",6371.68426129006,-0.859543230834086,0.0197798989933271,0,1,1
"ENSMUSG00000041360",6379.57022077483,0.314023710495113,0.0181907257093804,0,1,1
"ENSMUSG00000040929",345.233118977305,-0.0363429080280736,0.0788537333143867,0,1,1
"ENSMUSG00000025085",10452.1044500232,-0.566544216194305,0.014911412285022,0,1,1
"ENSMUSG00000117788",135.965037551333,4.26832004430784,0.257523071812565,12.6913678891134,6.60225103420716e-37,1.51093995633762e-35
"ENSMUSG00000117862",207.923998944465,-0.571456268450702,0.105772181038518,0,1,1
"ENSMUSG00000033478",3707.60318200051,-0.270768514304477,0.0243922608852106,0,1,1
"ENSMUSG00000052942",2759.30744417231,-0.941682338655125,0.0304020277068445,0,1,1
"ENSMUSG00000025086",956.684636307901,0.557425586133907,0.0471005689324171,0,1,1
"ENSMUSG00000067351",100.343557502163,0.322610306995037,0.14503646966429,0,1,1
"ENSMUSG00000090737",1788.92696976499,0.812465206082751,0.0348013676334846,0,1,1
"ENSMUSG00000056917",5773.42667878595,0.255936375995739,0.0191292080818799,0,1,1
"ENSMUSG00000089993",4587.98752263275,-0.243237055859309,0.0218853262566322,0,1,1
"ENSMUSG00000054843",4426.49623541196,-0.737658068179617,0.0233618047818893,0,1,1
"ENSMUSG00000064202",44.9311940789506,-2.15536122881963,0.302064238164246,-3.82488584494869,0.000130832694514481,0.000944467229189638
"ENSMUSG00000025089",2052.96117787218,-1.20762856238001,0.0367374393082801,-5.65168847609944,1.5887934590891e-08,1.48495690381566e-07
"ENSMUSG00000054874",9851.52107672338,-0.111423410211224,0.0148163429082499,0,1,1
"ENSMUSG00000091410",95.2581588588589,3.91601830054525,0.277055419434175,10.525036133567,6.62360276219431e-26,1.18575476899675e-24
"ENSMUSG00000024785",2705.40664951903,0.466383681243763,0.0279577213352727,0,1,1
"ENSMUSG00000004054",5416.08110761026,0.177811567585543,0.0197729594367909,0,1,1
"ENSMUSG00000068466",942.74690548398,1.09744690139003,0.0489270804561658,1.99167619407284,0.0464065973399437,0.265681598698351
"ENSMUSG00000024936",27.7723495359528,1.43543017275902,0.295456027183875,1.4737562706346,0.140547226142177,0.747875071131396
"ENSMUSG00000048029",28.9560333027821,1.22392607615411,0.282533608229087,0.792564387499489,0.428031664248769,1
"ENSMUSG00000024789",4054.97323688067,-0.659468607368451,0.0241837606472307,0,1,1
"ENSMUSG00000050957",97.785925107196,-0.118416235473208,0.148763723909729,0,1,1
"ENSMUSG00000118377",1744.45187231555,1.6417549124916,0.0383279675230257,16.7437762544038,6.28700998669424e-63,2.03471571341763e-61
"ENSMUSG00000016495",2092.4055928418,-0.0527177142096116,0.0320540332718921,0,1,1
"ENSMUSG00000025094",233.196645298066,-0.141555667593567,0.0964563939734455,0,1,1
"ENSMUSG00000016496",127.378019277928,-0.779614326109202,0.138436695111851,0,1,1
"ENSMUSG00000074746",7315.13095920871,0.171381963117367,0.0170161949660606,0,1,1
"ENSMUSG00000067038",13759.5795321289,-0.00239004202728277,0.0124731687274226,0,1,1
"ENSMUSG00000043969",954.232561715291,-0.634652780339468,0.0497127768620788,0,1,1
"ENSMUSG00000040022",3217.0812799091,-0.2606083642545,0.0261669831585668,0,1,1
"ENSMUSG00000057858",1348.03327574081,-0.143234886764822,0.0401222823956648,0,1,1
"ENSMUSG00000024937",8256.19213403842,0.638599851739508,0.0160732501367832,0,1,1
"ENSMUSG00000118125",164.95402530104,-0.360269296253326,0.116435718119554,0,1,1
"ENSMUSG00000038658",4278.13386623128,-0.569645411843955,0.0233142870506735,0,1,1
"ENSMUSG00000079478",33.3681678600975,0.293411195366595,0.251539499906402,0,1,1
"ENSMUSG00000033417",6953.81364024042,-0.130708730833817,0.0176534819230937,0,1,1
"ENSMUSG00000072437",3096.64444665648,-0.745440549386984,0.0279578244469587,0,1,1
"ENSMUSG00000024991",42307.3666278375,0.142745466402638,0.00708127794668711,0,1,1
"ENSMUSG00000046324",1670.80498407534,0.861895735588757,0.0361141679110384,0,1,1
"ENSMUSG00000024940",14464.5756640958,-0.0574716695761894,0.0121948148711708,0,1,1
"ENSMUSG00000024993",2134.38819943147,0.361124852153507,0.0314477803453778,0,1,1
"ENSMUSG00000046138",3665.10951312018,-0.394736062655894,0.0247731699970397,0,1,1
"ENSMUSG00000074909",643.367081355363,0.396353500080713,0.0572876815029839,0,1,1
"ENSMUSG00000063698",241.243377744,-0.248738310154472,0.095475430685971,0,1,1
"ENSMUSG00000024997",4435.06227819313,0.41522267634168,0.0218228331978666,0,1,1
"ENSMUSG00000024810",416.790824653243,-2.07745470708488,0.0973551301621194,-11.0672617384483,1.80842206993111e-28,3.44732941176868e-27
"ENSMUSG00000003228",1890.89768609898,-0.518225136307559,0.0348848095987481,0,1,1
"ENSMUSG00000096578",35.5800280600168,0.19793088409375,0.243860000644462,0,1,1
"ENSMUSG00000074733",1278.29724252913,-1.19944525503233,0.0464927692123969,-4.28981233880013,1.78824157513429e-05,0.000137198702361144
"ENSMUSG00000118252",3148.83235856266,0.985541761082629,0.0265291132792187,0,1,1
"ENSMUSG00000094649",106.786427550143,0.910128509838638,0.143289566713646,0,1,1
"ENSMUSG00000024817",11230.8741471393,-0.202032733437509,0.0139504907877146,0,1,1
"ENSMUSG00000024941",8937.73265023265,-0.243570236291941,0.015680839244588,0,1,1
"ENSMUSG00000059326",43.7938536822136,-0.130229172450664,0.222438184982617,0,1,1
"ENSMUSG00000117782",38.1376604549839,1.44234958091145,0.252345517279893,1.75295200675513,0.0796102454837258,0.439109357203876
"ENSMUSG00000117951",233.969290585823,0.824533689195287,0.0962949240390615,0,1,1
"ENSMUSG00000118197",438.806314540548,0.434285861806568,0.0693900898239971,0,1,1
"ENSMUSG00000024827",539.116917595786,1.3239548138462,0.0661822838158791,4.89488719892852,9.8362131549043e-07,8.29100046638119e-06
"ENSMUSG00000058607",49.1829299215875,6.95013645581125,1.02673756741749,5.7951872461211,6.82449954412674e-09,6.51538764953036e-08
"ENSMUSG00000058816",624.667195007965,0.502932196587497,0.0582180752258251,0,1,1
"ENSMUSG00000052920",396.533419277983,-1.4229512804747,0.0868527159673763,-4.86975307293296,1.11737792430404e-06,9.37743340730636e-06
"ENSMUSG00000053536",5754.22022841666,-0.416400580406446,0.0198084874489742,0,1,1
"ENSMUSG00000114443",706.64440990543,1.64461391084092,0.0602452538743894,10.6998289389722,1.01966279094552e-26,1.86386622070937e-25
"ENSMUSG00000024887",1217.67989112726,-0.143949443006549,0.0422169423429438,0,1,1
"ENSMUSG00000040451",4887.02582333744,-0.00932411821530166,0.0209344575932199,0,1,1
"ENSMUSG00000062456",12288.0533311487,-0.711181466330301,0.0139771305546913,0,1,1
"ENSMUSG00000024896",2963.97171621117,0.238712304373747,0.0267026490443247,0,1,1
"ENSMUSG00000118106",54.743990718163,1.10656910396151,0.203201029760007,0.524451594007075,0.599964479294969,1
"ENSMUSG00000118121",59.9196304111822,2.34328220685513,0.234095311768518,5.73818500125886,9.56965505296056e-09,9.07130088544846e-08
"ENSMUSG00000117667",33.7255258976684,2.9160182923071,0.35526136955227,5.39326382353878,6.91892489177842e-08,6.23170249728351e-07
"ENSMUSG00000024776",1278.50694816536,0.000289965858545119,0.0409123516495571,0,1,1
"ENSMUSG00000035783",9732.47379608054,1.56093208626173,0.0160438620721644,34.9624101565252,8.38849972972355e-268,8.08418360063969e-266
"ENSMUSG00000024778",8490.45567483925,-1.56037899449402,0.019274216389056,-29.074022164253,7.64941320024232e-186,5.6465689695576e-184
"ENSMUSG00000024781",7840.53193645465,-0.73117586113901,0.0175398720816627,0,1,1
"ENSMUSG00000045932",4153.25001614494,-0.361447888443153,0.0232072410357621,0,1,1
"ENSMUSG00000074896",943.817301264879,-2.08575850542492,0.0648224221355836,-16.7497367369878,5.68774251217219e-63,1.84766422019946e-61
"ENSMUSG00000062488",318.389564672674,-1.56397187636765,0.0996003592004985,-5.66234781575793,1.49315782659304e-08,1.39707706676965e-07
"ENSMUSG00000067297",33.3449961750514,-0.823602225470763,0.272111763668832,0,1,1
"ENSMUSG00000118260",327.208299796541,1.16313788493749,0.0835480530109377,1.95262341919725,0.0508642340397209,0.288535601009496
"ENSMUSG00000034459",53.6578850724576,-0.647287609911351,0.209938747978763,0,1,1
"ENSMUSG00000024784",56.5265321349033,0.025463658889682,0.194380730644047,0,1,1
"ENSMUSG00000024777",4789.28752681999,-0.252074816053837,0.0214335194549252,0,1,1
"ENSMUSG00000033610",1241.62493222282,-0.0524077439592499,0.0416104458800665,0,1,1
"ENSMUSG00000024773",5746.46430250462,-0.134779172256218,0.0194239480397686,0,1,1
"ENSMUSG00000024772",11788.9892383023,0.727810013047103,0.0134996582198636,0,1,1
"ENSMUSG00000024769",11092.207143724,-1.83047375814249,0.0178414696672575,-46.5473850322192,0,0
"ENSMUSG00000024795",5140.30494476777,2.19440619766749,0.0245321255224833,48.6874321824595,0,0
"ENSMUSG00000024800",1846.90005388346,0.454253541081105,0.0338314436116664,0,1,1
"ENSMUSG00000024803",7428.97418171172,0.648908893301438,0.016950676696054,0,1,1
"ENSMUSG00000118052",2302.20649827501,1.25962153673411,0.031803513364239,8.1632973615437,3.26000636111759e-16,4.28419169290203e-15
"ENSMUSG00000118203",28.3943788709099,0.73582513210593,0.275156653776927,0,1,1
"ENSMUSG00000117886",56.0972133517243,-0.964340545253495,0.213917298981486,0,1,1
"ENSMUSG00000024947",5639.01053797142,0.458446652910834,0.0193630426224703,0,1,1
"ENSMUSG00000024805",4117.86193127805,0.345727728204801,0.0226404865443932,0,1,1
"ENSMUSG00000114409",552.200902234288,-0.257294378821106,0.0631436455998127,0,1,1
"ENSMUSG00000024831",1883.43088838903,-0.347739694138651,0.0344235845959378,0,1,1
"ENSMUSG00000024829",1471.37660188375,0.394845674534872,0.0378814271768693,0,1,1
"ENSMUSG00000024900",10944.4455788884,-0.735319879029809,0.014853458285587,0,1,1
"ENSMUSG00000041180",292.631473403923,-0.633780113613865,0.0897617021613856,0,1,1
"ENSMUSG00000024905",35.4964814718856,-0.00114045720368849,0.245547632089794,0,1,1
"ENSMUSG00000047632",1916.61071921729,-1.44394672075312,0.0396618334172103,-11.1932980022168,4.39766135629491e-29,8.50459660508894e-28
"ENSMUSG00000024948",3989.5712008801,-0.614244320891512,0.0242581957348747,0,1,1
"ENSMUSG00000040565",5471.6879846659,0.276272223936397,0.0196459699968934,0,1,1
"ENSMUSG00000024908",9613.81575446886,0.265274877995077,0.0148229691703185,0,1,1
"ENSMUSG00000024913",4184.9758331694,-0.0204963822472897,0.0226328893350582,0,1,1
"ENSMUSG00000118249",32.0777658200909,-0.984066879411609,0.283705262457269,0,1,1
"ENSMUSG00000035372",3408.35492616193,0.357328363689951,0.0248859140792435,0,1,1
"ENSMUSG00000024949",19073.5785821144,0.52952218172225,0.0105425070703165,0,1,1
"ENSMUSG00000032648",104.505052295085,-0.121386057161476,0.143925096691418,0,1,1
"ENSMUSG00000053799",961.233997894849,0.230506685311282,0.0468940458419095,0,1,1
"ENSMUSG00000117939",1884.12295064012,0.639422221761782,0.0336463541340461,0,1,1
"ENSMUSG00000045098",4504.67665062549,-0.610198200139201,0.0228191212569997,0,1,1
"ENSMUSG00000033768",91.8790921155727,0.259217948247745,0.151627898538925,0,1,1
"ENSMUSG00000048612",35825.5401498222,-0.0695937865339409,0.00775403166072066,0,1,1
"ENSMUSG00000024989",3191.10873523768,2.92675444341383,0.0366188628353674,52.6164466678338,0,0
"ENSMUSG00000054237",1650.30556122674,-0.0050810174585076,0.0360179693531334,0,1,1
"ENSMUSG00000044026",609.137187628613,1.5847560255524,0.0643388298551874,9.08869537833622,1.0023452585111e-19,1.48739804956305e-18
"ENSMUSG00000024998",98.39636859963,-0.474183619017063,0.152275030298936,0,1,1
"ENSMUSG00000117935",1306.69754850297,1.51595259696527,0.0435202945296015,11.8554481889899,2.01642414522319e-32,4.22961422577832e-31
"ENSMUSG00000024999",2521.04600147668,0.100966542131996,0.0290346103967156,0,1,1
"ENSMUSG00000048720",1287.56602243075,-0.330997688507,0.0415784875015183,0,1,1
"ENSMUSG00000025001",6886.53214617749,1.6059399362812,0.0191924660917336,31.5717601576059,9.01653850504079e-219,7.5560334998523e-217
"ENSMUSG00000114610",26.7210014178166,-0.0117876743697873,0.283133856739258,0,1,1
"ENSMUSG00000036278",1079.1621125619,-0.772106833754544,0.0475165498025413,0,1,1
"ENSMUSG00000024767",8555.08869057902,-0.0371915363909477,0.0158416328144472,0,1,1
"ENSMUSG00000035885",11803.7810895582,0.101141139940209,0.0134187913078046,0,1,1
"ENSMUSG00000024764",7831.73740873782,-0.37285499811077,0.0169162455423845,0,1,1
"ENSMUSG00000117785",763.620468957094,-0.640407144786911,0.0556077877099874,0,1,1
"ENSMUSG00000098091",158.503818181651,1.69093085808958,0.128074993382439,5.3947366292374,6.86241351766513e-08,6.18401492420452e-07
"ENSMUSG00000055044",4925.55135058645,-0.0518683035670369,0.0208913756704867,0,1,1
"ENSMUSG00000024968",1131.47282685255,0.126530894183683,0.0433094068308343,0,1,1
"ENSMUSG00000025006",1562.90515517216,-1.04821473143213,0.0410386887524744,-1.17486042799607,0.240050559612619,1
"ENSMUSG00000024969",7069.38533060651,-0.183660916959563,0.0175629387776352,0,1,1
"ENSMUSG00000024970",1944.84212893422,0.100213243260357,0.0330576750909146,0,1,1
"ENSMUSG00000117743",25.5373176509874,0.12147885501887,0.288317325524216,0,1,1
"ENSMUSG00000095690",2561.43761673056,-0.00183873802123537,0.0289070742416365,0,1,1
"ENSMUSG00000041845",3921.13703080212,-0.319521770181217,0.0238048623183089,0,1,1
"ENSMUSG00000053080",4098.19063723936,0.108030839729931,0.0227681458428307,0,1,1
"ENSMUSG00000049303",1057.12448671154,1.82419171131976,0.0506340206081622,16.2774297087303,1.42739548048061e-59,4.41373073081944e-58
"ENSMUSG00000025007",4671.82439943684,1.32611938875458,0.0224881371259166,14.5018409896987,1.17943625549034e-47,3.18190991041849e-46
"ENSMUSG00000096592",1649.38294259601,-0.671528329856673,0.0379711748173094,0,1,1
"ENSMUSG00000097792",109.07269418614,-0.373225876480632,0.143341786263584,0,1,1
"ENSMUSG00000024758",19259.8055676593,0.323456108534568,0.0104697481325478,0,1,1
"ENSMUSG00000025008",970.863866744161,-0.0532242413677256,0.0470580919664656,0,1,1
"ENSMUSG00000024892",13447.6302293336,-1.58928496365424,0.0154039232203422,-38.255511613823,0,0
"ENSMUSG00000045045",4412.17154876718,0.78474214818779,0.0221271505742206,0,1,1
"ENSMUSG00000094388",1644.70369105084,-0.530275258440147,0.0374496583159909,0,1,1
"ENSMUSG00000024889",1865.84749169496,0.847862686204667,0.0341457044086459,0,1,1
"ENSMUSG00000025010",460.748683211425,0.0191483619336265,0.068100694824741,0,1,1
"ENSMUSG00000024759",16793.965187521,0.373400216410142,0.0112123750591456,0,1,1
"ENSMUSG00000049164",1228.9806917392,-0.249993359836392,0.0423044917917337,0,1,1
"ENSMUSG00000071691",56.7052111536887,0.605355163427903,0.193725517845365,0,1,1
"ENSMUSG00000060675",3353.03665944739,-0.720086103984499,0.0267847813333203,0,1,1
"ENSMUSG00000096370",120.584485653961,0.299571078678642,0.132316054894289,0,1,1
"ENSMUSG00000024761",1974.17508579833,-0.342140647243619,0.0336081059466019,0,1,1
"ENSMUSG00000083160",37.3369521012413,0.9687599108554,0.243322055932293,0,1,1
"ENSMUSG00000117937",80.5898773461593,2.77733378326325,0.222265330538205,7.99645081380673,1.28056892906958e-15,1.65160068494944e-14
"ENSMUSG00000025016",21393.901282225,0.118095507062545,0.00996316776871888,0,1,1
"ENSMUSG00002076220",49.2548906671956,4.30784804412685,0.433024903295072,7.63893258553033,2.19029944933715e-14,2.68516781255488e-13
"ENSMUSG00000118220",4186.77833322206,0.732448114575181,0.0226567296531919,0,1,1
"ENSMUSG00000118036",2700.33476454772,-0.143507840748605,0.0283489317875997,0,1,1
"ENSMUSG00000118345",3392.11432672972,1.39537329658604,0.026604245142296,14.8612860267728,5.87857789054795e-50,1.61866175662437e-48
"ENSMUSG00000117877",3910.6790331429,-0.361861762233152,0.0239169430394521,0,1,1
"ENSMUSG00000025019",1349.87799514128,0.164817993215314,0.0396161308737368,0,1,1
"ENSMUSG00000086174",67.7852381478616,4.35578267461005,0.374550768850806,8.95948681378027,3.26192967145867e-19,4.77507966335811e-18
"ENSMUSG00000032773",46.9875469451306,-1.97960718743588,0.283431722564438,-3.4562369327349,0.000547773601134067,0.0037797250035293
"ENSMUSG00000010095",13970.0755692478,-0.528814763903334,0.0128485128398665,0,1,1
"ENSMUSG00000025020",164.668628009077,-0.843572738744135,0.122773479388986,0,1,1
"ENSMUSG00000042729",2621.92804172567,0.100418043426148,0.0284710184233283,0,1,1
"ENSMUSG00000025154",2281.45206214207,1.58172097783271,0.0332311161449354,17.5053096409874,1.30515367611714e-68,4.49216286103254e-67
"ENSMUSG00000090840",30.5946532283061,-0.0170819871292168,0.264662206365019,0,1,1
"ENSMUSG00000067199",332.867581324065,-1.41886588284657,0.0947230722439498,-4.42200482864225,9.77892706888221e-06,7.68622781440415e-05
"ENSMUSG00000047604",1661.9222678871,-0.23474354187303,0.036341454698063,0,1,1
"ENSMUSG00000035049",2839.2195591637,0.794104667155184,0.0275970647661399,0,1,1
"ENSMUSG00000011752",8434.67697570659,0.937215717521428,0.016153105197195,0,1,1
"ENSMUSG00000034321",1769.45263504919,0.428149227559102,0.0345532581792358,0,1,1
"ENSMUSG00000025157",3135.14230395166,0.597348357095053,0.0260477111243035,0,1,1
"ENSMUSG00000010110",4469.55271919498,-0.365185391667749,0.0223778915024974,0,1,1
"ENSMUSG00000010097",10792.1104450588,-0.0943229474370526,0.014143385336104,0,1,1
"ENSMUSG00000117924",1255.60656072636,-0.265243242889349,0.0418982627685569,0,1,1
"ENSMUSG00000118346",991.965878152787,-0.0618712990754321,0.0465737982959241,0,1,1
"ENSMUSG00000003680",1987.10897234503,0.0127474348675406,0.032800676118767,0,1,1
"ENSMUSG00000025159",6318.03539162083,-0.443709063124744,0.018950232754382,0,1,1
"ENSMUSG00000025171",5173.66832713009,-0.752813706689053,0.0216495762754374,0,1,1
"ENSMUSG00000025176",242.847240141955,-0.621269454137887,0.0983972039976313,0,1,1
"ENSMUSG00000090369",35.4245207262775,0.315625924148327,0.244105703520654,0,1,1
"ENSMUSG00000049670",406.798063775595,0.831076823503988,0.0730560013029367,0,1,1
"ENSMUSG00000025178",6003.75596224122,0.026981336991398,0.0188606185198502,0,1,1
"ENSMUSG00000018821",8146.28822274208,0.692833462938246,0.0162148803788039,0,1,1
"ENSMUSG00000044345",11549.5068897562,0.00254035458800963,0.013611523893446,0,1,1
"ENSMUSG00000117706",42.1899912842588,2.40324971568141,0.282489629851283,4.96743797788312,6.78432461939444e-07,5.77183321101694e-06
"ENSMUSG00000025184",2249.8245905974,-0.541598092262622,0.0320564260239304,0,1,1
"ENSMUSG00000071646",12871.5135472719,0.305607169623119,0.0128073305582386,0,1,1
"ENSMUSG00000071645",2417.97771840329,0.0679393757318037,0.0296767203673989,0,1,1
"ENSMUSG00000025185",5662.07750072569,0.206307512200159,0.0193289277023188,0,1,1
"ENSMUSG00000071644",11424.4286696519,0.841704599074536,0.0137949121566859,0,1,1
"ENSMUSG00000069833",72002.9614394401,-0.458739589223152,0.00562288850331331,0,1,1
"ENSMUSG00000024654",159.894244033251,0.410339140541108,0.114925808895186,0,1,1
"ENSMUSG00000117804",3664.41411307114,0.608902763779041,0.0241019414735594,0,1,1
"ENSMUSG00000067608",9637.16633030012,1.32325304770344,0.0156527907749454,20.6514641606818,9.47057004423307e-95,4.20168743113327e-93
"ENSMUSG00000071640",1005.96578696044,-0.0502748444764163,0.0462234774335355,0,1,1
"ENSMUSG00000060224",22.3460700785401,-2.28626818526481,0.442255057467689,-2.9084306975026,0.00363247677906729,0.0235825504066168
"ENSMUSG00000118383",43.0163170135172,0.346322707298165,0.221511574595581,0,1,1
"ENSMUSG00000118138",168.330646353856,1.88292212938376,0.128122852626892,6.89121504307215,5.53178406868168e-12,6.08882349234905e-11
"ENSMUSG00000024660",9063.35519316918,2.14535736598895,0.0183017493485741,62.581851831458,0,0
"ENSMUSG00000024661",93959.8349194365,-0.542588059584674,0.00496296466900441,0,1,1
"ENSMUSG00000025188",5271.86593332618,-0.914552889421941,0.0219106426849477,0,1,1
"ENSMUSG00000090235",51.8174144431019,-1.44217313262556,0.241131325475307,-1.8337440469585,0.0666919969320843,0.371875946891953
"ENSMUSG00000047509",482.069022547344,-0.323030714683231,0.067909066218086,0,1,1
"ENSMUSG00000024663",879.482447996086,-1.24927744458496,0.0565276806232295,-4.40982969470216,1.03451945265546e-05,8.10926748541089e-05
"ENSMUSG00000025190",2608.85924909098,0.823770284037321,0.0288365746347543,0,1,1
"ENSMUSG00000040414",2555.75644873764,-0.190275898068368,0.029221122960224,0,1,1
"ENSMUSG00000024664",23864.1729881979,0.362301486063288,0.00940591918998923,0,1,1
"ENSMUSG00000025192",1263.47577462433,0.586636947078477,0.0410178762425229,0,1,1
"ENSMUSG00000024665",25699.5743145763,-1.24841279725166,0.0104565191698607,-23.756739046362,9.35948162419016e-125,5.07371649171333e-123
"ENSMUSG00000117700",194.362549072047,0.333025819839945,0.104209773691526,0,1,1
"ENSMUSG00000040018",3177.90926642044,0.18808771203448,0.0258080332878835,0,1,1
"ENSMUSG00000010663",22603.9624367386,-0.853094421155251,0.0104932870270681,0,1,1
"ENSMUSG00000064032",29.1115406365214,1.05259151044832,0.277366781354318,0.18960998210213,0.849614764529287,1
"ENSMUSG00000025193",548.510820823523,-0.649658350166066,0.0656801500167373,0,1,1
"ENSMUSG00000024742",1158.61027599138,1.30987978665984,0.0450748568817957,6.87478137695412,6.2084998862395e-12,6.78631679436651e-11
"ENSMUSG00000036372",3576.18982697777,0.163713438273959,0.0243401837429499,0,1,1
"ENSMUSG00000025195",4324.83589113562,-0.0455106874515141,0.0222885321270701,0,1,1
"ENSMUSG00000035735",2075.06317789908,0.104927642692878,0.0319993562201673,0,1,1
"ENSMUSG00000025198",3136.18992115968,1.08374110286923,0.0267937296467873,3.1253992621841,0.00177563875652635,0.011801534677955
"ENSMUSG00000025199",5672.11248095114,-0.458278778221782,0.0200268198592745,0,1,1
"ENSMUSG00000025200",1364.75057304828,0.174480536796026,0.0393919335263936,0,1,1
"ENSMUSG00000024743",131.29312307757,1.88233867814312,0.145059007296645,6.08261902922542,1.1823505893567e-09,1.17537167183786e-08
"ENSMUSG00000057506",2006.41569602357,-0.538875166974217,0.0339358345175229,0,1,1
"ENSMUSG00000025202",205.976167432107,2.59802558038635,0.133391814296125,11.9799373658625,4.52665555919661e-33,9.65853554555763e-32
"ENSMUSG00000024668",3066.60527125945,-0.248534012400913,0.0267787360603485,0,1,1
"ENSMUSG00000034820",5617.38600317843,0.112140651949311,0.0194451359441867,0,1,1
"ENSMUSG00000024667",753.962537041796,-0.00469838538014868,0.0532865790181882,0,1,1
"ENSMUSG00000024666",1036.620172482,0.527774622505594,0.0452162895595803,0,1,1
"ENSMUSG00000117955",46.7344614902674,0.403249769254279,0.212564808685215,0,1,1
"ENSMUSG00000034445",2628.34361606632,-0.969934704814009,0.0312776173327598,0,1,1
"ENSMUSG00000034371",2286.21446716321,-0.459833294705737,0.0315487164613377,0,1,1
"ENSMUSG00000024740",74206.2435494718,-0.116587906225693,0.00540165583348518,0,1,1
"ENSMUSG00000043789",49.4963902795357,0.217694115222321,0.206690725463358,0,1,1
"ENSMUSG00000048832",2826.12604126098,-0.442236856743538,0.028329884361946,0,1,1
"ENSMUSG00000024736",4810.80418286897,-0.0907144410877233,0.0211789871779936,0,1,1
"ENSMUSG00000034659",7953.64050311228,0.746537737000638,0.0164493488567209,0,1,1
"ENSMUSG00000025217",2683.12288217305,-0.224369952866162,0.0285817246702837,0,1,1
"ENSMUSG00000057605",5294.43111755634,0.644533340461395,0.0200756161646751,0,1,1
"ENSMUSG00000025218",2118.22225593299,-0.433991422263446,0.0326986757395636,0,1,1
"ENSMUSG00000041035",2155.93484637591,-0.248732744387513,0.031937820885202,0,1,1
"ENSMUSG00000024735",13443.0066237907,0.077488966729002,0.0125830378540835,0,1,1
"ENSMUSG00000040913",2775.4124949067,-0.950031589295835,0.0303500275844692,0,1,1
"ENSMUSG00000034117",27.7979669114686,-1.95407195784525,0.366353967291338,-2.60423536531962,0.00920794990061739,0.0576019859091272
"ENSMUSG00000056209",1522.06453086251,1.39076210739026,0.0396941785817133,9.84431776528261,7.25296252993846e-23,1.19371101524519e-21
"ENSMUSG00000025220",10039.2609162578,-0.22451985970014,0.0147766954342137,0,1,1
"ENSMUSG00000100615",642.354739535911,1.05892366984154,0.0590784359004981,0.997380329106542,0.318579935755782,1
"ENSMUSG00000024683",2840.7204341986,0.248160742886638,0.0272727627719082,0,1,1
"ENSMUSG00000039901",1479.83681849922,0.139037087570331,0.0378585493590855,0,1,1
"ENSMUSG00000117972",381.111933252453,1.72775174001944,0.0830571941709615,8.76205544003172,1.91721937408788e-18,2.73278590651622e-17
"ENSMUSG00000074811",1882.38378904201,-0.164181559819355,0.0339947425053748,0,1,1
"ENSMUSG00000041488",801.066585021983,-0.664881763828416,0.0544435588195001,0,1,1
"ENSMUSG00000051548",1413.99503834377,1.08892235173641,0.0399209890587609,2.22745863349036,0.0259166375128698,0.152864981617053
"ENSMUSG00000046139",4726.76804466603,0.277791458530852,0.0211370973667774,0,1,1
"ENSMUSG00000024687",8361.10538600994,0.115103180578979,0.0159373982516196,0,1,1
"ENSMUSG00000025223",12748.2075302302,-0.846323511380194,0.0139594308078201,0,1,1
"ENSMUSG00000118093",442.50978487448,2.60839556436564,0.0912200941406212,17.6320314018335,1.39850813448806e-69,4.85198412179288e-68
"ENSMUSG00000046805",33.8462757038385,0.467629017177406,0.249956764611826,0,1,1
"ENSMUSG00000039982",5835.72847562243,-0.258902325718735,0.0194263160009791,0,1,1
"ENSMUSG00000055491",6240.43157334533,0.402508234439814,0.0183955854190884,0,1,1
"ENSMUSG00000024691",13652.0552356843,0.820892581641141,0.0126044084015124,0,1,1
"ENSMUSG00000079415",62.8023090066205,0.802656597580928,0.185638510223299,0,1,1
"ENSMUSG00000024695",8899.27330024082,0.409650134204865,0.0154054006603576,0,1,1
"ENSMUSG00000015176",8498.20005264011,1.07003873305129,0.0162582560210194,4.30788720270759,1.64821396639548e-05,0.00012679187439052
"ENSMUSG00000024696",27.8443102815609,0.95637620037917,0.281509387913039,0,1,1
"ENSMUSG00000025224",6708.27334375451,-0.00307935561487452,0.0178636940385027,0,1,1
"ENSMUSG00000093525",293.338852407656,1.10449532145557,0.0877667713054285,1.1906023190933,0.233809740784326,1
"ENSMUSG00000025225",13574.927828055,0.156572138555438,0.0124954900087335,0,1,1
